,fcs,fcs_staple_days,fcs_pulses_days,fcs_vegetables_days,fcs_fruit_days,fcs_meat_fish_days,fcs_dairy_days,fcs_sugar_days,fcs_oil_days,fcs_condiments_days,shock_noshock,shock_sicknessordeathofhh,shock_lostemplorwork,shock_otherintrahhshock,shock_higherfoodprices,shock_higherfuelprices,shock_mvtrestrict,shock_othereconomicshock,shock_pestoutbreak,shock_plantdisease,shock_animaldisease,shock_napasture,shock_othercropandlivests,shock_coldtemporhail,shock_flood,shock_hurricane,shock_drought,shock_earthquake,shock_landslides,shock_firenatural,shock_othernathazard,shock_violenceinsecconf,shock_theftofprodassets,shock_firemanmade,shock_othermanmadehazard,cs_sold_more_animals_yes,cs_borrowed_money_yes,cs_sold_prod_assets_yes,cs_begged_yes,adm1_pcode,inter_round
10,49.922475486029896,4.620227872652518,3.400276652749784,7.73153537419886,0.7174845087974896,2.3028799744368675,0.40219802558718465,0.8359768892637697,7.1315081036387316,3.580089052551455,0.011649184767664777,0.23878503667481515,0.03626127789930548,0.10319729613627548,0.8443560573579777,0.08743106023581772,0.03727397728363488,0.4985739239523938,0.2817553323911523,-0.007544760636903008,-0.4717160514250605,0.4308177028271406,-0.11799356085502238,-0.7018727655479389,0.27242487003858784,0.22110105299093794,0.45300100631901674,-0.02073702447238561,0.04967251518493416,-0.21369532786075376,-0.04341684271299683,-0.11533721222632744,-0.05206472325379984,0.18513238976375568,0.13245121694198222,0.041281486061243204,1.054999451723295,-0.07311668398580658,0.02639816792319065,AF17,7.0
11,46.17924683782436,5.793678017876075,1.5089778239815905,4.987039078515171,1.5096454942509354,2.988116010314889,0.9745504664472177,1.5742626596693974,5.349555324272059,5.269278751730434,0.34816019265170817,0.04056160028699557,0.1531841853430865,-0.1433505433091306,0.6234541700766865,0.11104971304082888,-0.10850104515965914,-0.006683172288923413,0.24797163553731305,0.22347679720719787,-0.0472175651353867,0.04947537072479162,-0.0026571783450743476,-0.24707032179020244,-0.05005632799177869,0.10299094436340785,0.2832007967048521,-0.15934427310089935,-0.0026073220800674397,0.0043305944165829965,-0.00460615548826579,0.1210433556264429,-0.08116366825338031,0.19821605006010298,-0.0027537912727460074,0.10555944067894704,0.5636038960808183,0.11681976438701859,0.110130928187015,AF18,7.0
12,-16.2824163407093,2.882425622326723,0.05936766863265372,6.324145568532399,1.049130280179698,3.8354672864462622,3.7002034862101243,3.8747157837427344,0.6337372902607303,9.042015321420521,0.11853605903313269,0.37237059585604615,0.6536790866696379,0.5735033251946715,0.4480228109710855,0.17414070050263752,-0.2974146126120951,-0.1941542233308032,0.5310293540990175,-0.12833284182369356,0.0011983582547679306,0.05938872444747886,0.3470758343543859,0.15849503377605267,0.23663233847870294,0.6180488870125173,0.15292386690251591,0.03293817289537827,-0.02278546427736881,-0.08342637759103914,0.4023622406088856,-0.5756820721830123,0.011815239873504586,0.6050513521914168,0.31603967848140563,0.532896320890331,1.4253506864138397,0.3116111409622338,0.09565566971807418,AF21,7.0
13,76.37091916222967,5.660431385640703,4.33042921050902,-139.5832465296104,2.5781680584210034,0.16307293925516939,3.620334908146261,5.925036111619413,1.2130731103187418,2.969243734285263,-0.19456282197893596,-0.19616424302358135,-0.05600060525982576,0.11332100595174815,0.399185436952863,-0.6746143155865709,0.1000856334887001,-0.11896705545335005,0.03817223109142037,-0.5441270060314334,-0.030145184647226885,-0.030890057463832797,-1.2908973047127401,-1.2716030222703067,0.31275196283382245,0.0692460817070505,0.6374992901943535,0.01041586851637528,0.21038559605412055,0.05511777057910638,-0.07413508027535996,-0.1800288912377604,0.009269143604501436,0.1777897248210309,-0.22144911200606646,0.4124583778538494,1.1471052176592318,0.8415050646764292,0.6946152133996952,AF23,7.0
14,6.8403556318327094,5.8064361527599715,1.4586869930519715,3.202052708956883,0.8511204332131879,2.42248733712215,1.1298394327086263,2.3835366290556115,4.138658260185684,4.290967946576877,-0.24445078023592084,0.31057169729608153,-0.16970949753884382,0.2159597891599919,0.2929908124460836,-0.08370064213953758,-0.03134121041581635,-0.02941846232041884,0.1376507325424727,0.9171505239347522,1.2859539941594662,0.419318379579806,-0.1220109300205967,0.1435266931097541,0.09901209942469973,0.35822769805671845,0.34638490020697316,0.3895170973086122,-0.16181218417786294,0.27328278423409036,-0.101436965740325,0.11056804482496553,-0.2983459757972787,-0.017498671870309318,0.538966171442611,0.5304103912719719,0.7164653467690617,-0.03192734036497712,0.05112247686687021,AF24,7.0
15,37.68364146636269,4.287511727434013,1.874437220986497,4.3407789216280666,2.2918884985373507,2.7670386979636543,2.602542681373974,4.175213330859916,6.738816916021742,3.9720430587343,0.16770969481305625,0.4458339428793706,0.2267546034618303,0.11549212239400003,0.2998547611792598,0.04097784642750314,0.019186648204508914,0.06733611288980262,0.008821616785939696,0.3060672253599065,0.06688133828963111,0.20552949233083107,0.024675644484651222,-0.013355709743021032,0.10609339741785646,0.026327488164077737,0.11707567831482794,0.03149529334008277,0.0050101443799192855,0.05065936213923194,0.12212129102080727,-0.12174375214606563,0.0021618466438141086,0.13429261657516645,-0.2550313318497528,0.9049202887967787,1.0361104048082854,-0.07258067215677681,0.06162146964180152,AF25,7.0
16,33.0837850278957,5.174219000622225,3.268179830637825,3.734691825615204,2.639258305502794,4.716567376641012,2.1475373528820905,3.86549620330403,4.720627697090637,5.917999510171518,0.04412595012355367,0.40743797029236944,0.45143456026647577,0.31973099481712347,0.8500702095839172,0.39280309631309396,0.3503818109087204,0.3087950381905538,-0.04056250745593299,0.441894203728725,0.381723405723473,0.2956509260569853,0.07523326711594078,0.08069936095482831,0.10017023537824789,0.008049041758811442,0.7796953280693901,-0.019738022668951218,-0.017228607120312347,0.09596272318548246,-0.0005063742088530807,-0.015916683850003804,0.03319655578900104,0.021993885489916935,0.009803827436465982,0.6796751923432348,1.1166811822471319,-0.08660273353338932,0.009448473358051898,AF26,7.0
17,51.20789328927671,5.373672744467327,4.615178318205703,5.155257955380786,2.856145843488256,5.132366755633863,2.8706453115942843,3.116331449817712,5.7461027974005505,5.445706748639989,-0.0380297755423692,0.028179777824043448,0.43905254635418767,0.24634434977952968,0.9348530761735176,0.6558679320485653,-0.014319702870022481,0.02623413172271982,-0.0529827333259773,0.42640079879855836,0.2178653013893444,0.20421885462225844,0.054637501603842974,-0.12721163207382014,-0.055028617219519446,-0.0718782953809252,0.9345887379999903,-0.049525711529230576,-0.24956791955525723,0.14944251410259266,-0.21301062788306754,0.03864712394529792,0.010918879249988222,-0.03406446783159421,-0.20884546919335698,0.23336008733663327,0.631613726003116,0.23144060090695118,0.0019240067842551541,AF27,7.0
18,63.44959344031524,5.200286159291714,2.902429562980708,4.082675472205996,2.0682452601187316,2.8719669632250695,2.2316469541375423,4.106230181860692,7.044052937440074,5.894155542928921,-0.16173595077633104,0.1986517003643467,0.06439607945040879,0.09988786510114131,0.8549210103323359,0.5115275811427595,0.1361461818519499,-0.018273568957614287,0.011199736658783275,0.03687122980496487,0.019508732423058686,-0.00859696469142718,0.040596982062995654,-0.049365718668563895,-0.023864193150302335,0.3982826157720391,0.9126563381136417,-0.20202840380426523,-0.09447167935702795,0.006484401489434951,0.033018889041096004,0.06066519941279994,0.16168515676957512,0.12597859311152712,-0.15444649915958927,0.614245726586214,0.8209381329783797,-0.029583322409345976,0.013567001940519186,AF28,7.0
19,63.91776081866327,5.19303026734626,4.9041834331923,4.925328153361379,2.1137265712809876,2.618207576570801,1.9484661228689988,3.5613147571362047,4.755795943112129,4.390715589414195,0.21417490694913346,0.37170736364725315,0.03012157329030202,-0.009701754681139834,0.8894117041681522,0.6548914147900708,0.03558774121040775,0.0016808962524189554,0.8630689501589638,0.031595583524532726,0.20452344296582256,0.3035838662849739,0.09297063978278364,-0.00463238116428169,-0.003906599494662468,-0.10147317057883268,0.7124892114313037,0.208066555658028,-0.032629871822968615,-0.006226600479778214,-0.10007967478728359,0.02441912284759775,0.048171234261047566,-0.09726830950878625,0.06489233313587,0.38439673898109794,1.01465877737284,0.017789637006017718,0.003825111023966529,AF29,7.0
20,37.383494259756965,5.933756009357697,2.2136931496786763,5.017313809838225,0.9887274342732197,2.9236506673752474,2.8471969251547744,0.03778928980517903,4.602905749640808,4.131130792534351,0.16209688217905727,-0.10654513424602241,0.2541920552880935,0.22531603203361802,0.32900170516802935,0.1716547562895837,0.12898083697804477,0.09751681590632395,-0.16848974640637873,-0.20611780172984784,0.027166873098256713,-0.03144981487615484,-0.0011188726929189888,-0.047528524208072596,0.05446120368080883,0.03936437283008498,0.09461321071499246,-0.11590481712903601,0.08871033827034094,-0.23539701828643297,0.02245532476245243,0.035767547887707134,0.04748881426163582,0.03399467727991969,-0.007565814997381978,0.6105212935318015,1.2052357118336556,-0.061250300990643616,0.0025953190045431515,AF30,7.0
21,55.05787182230684,6.035017043166476,1.561190397216805,2.8309078123303033,-0.37402334679571203,1.118196196524458,-0.36832981193232794,1.4987375831646754,1.709975893345964,5.905849228917877,0.08335217688284219,0.20539213448163482,0.20578783942767,-0.01579180664880007,0.5627983514190892,0.02613082021165306,0.003697863229302436,0.13481661321088945,-0.03695824403834274,0.05649614873087565,0.03677062176509051,-0.09520733995278537,-0.29857588385903766,0.04565131784335504,0.024373320948663818,0.04611155562607966,0.32716821526430984,0.005613000236791941,0.018435221111006223,-0.010100323571956183,-0.10113397206985128,0.4575199350083789,0.41014914845650463,-0.20309146196881347,0.04974318681699422,0.8802775788780829,1.2325215392131013,0.08915921212914403,0.06230686724989603,AF31,7.0
22,25.99552510015453,4.8226794036061005,1.8165949392987943,3.72862415238824,0.6852975386090402,3.5396758775087394,0.07198817303151954,-1.846915273382556,4.406690908312002,4.201774919204634,0.10869720999037472,0.15670782875301278,0.01882322056628418,-0.04701740609811003,0.5720728347962168,-0.0014130098386894202,0.13451667085457614,0.011167192795429725,0.30833699197082515,0.1348004762684417,-0.043425030777804706,0.16579757184840693,0.1277731189964691,0.13068356403229156,0.18840415847965264,0.5686559582061526,0.7725539955844967,0.6382137373142366,0.13123141082449963,0.1728443354244125,-0.07963744680383637,0.29490825081518046,-0.041072911079448694,-0.012388539765489126,-0.03997865602495927,0.5800159703054439,0.9322691046199219,0.07923278609539572,0.05435955454273501,AF32,7.0
23,43.778113989089256,8.175381943104934,2.081070997180848,4.308455532151893,0.88593685292087,2.804195565574801,0.6280372362138036,-1.5509025033460135,5.868392776624792,5.190657517022512,0.06648828587065427,0.35475527027597226,-0.01606065275036463,0.17226778502647191,0.5688111494446288,0.2549300979351264,-0.07036277291658787,0.17496843081659627,0.021956930215118766,0.7069862311861975,0.017701487610428217,-0.0535950801213315,0.015956648078334457,0.21270962404007185,0.05256471008829809,0.1306338142386562,0.7797159143269323,0.10081897445889164,0.03274368438606721,0.0727832513242954,0.045597243350199046,0.05210130574549501,0.026211869787386217,-0.04008209392958965,-0.08797098129075799,0.7829612350545924,1.12968710874414,-0.004967133260409634,-0.06831948778464456,AF33,7.0
24,28.733352112730742,5.265971848053827,1.488116109499657,3.512630565510785,0.7887391566433356,2.3899313917839407,1.219492148083948,0.8995848999515017,3.025752231695845,4.71107143136374,-0.012789130691790725,0.03560748548485966,0.11457812658754625,0.024271301137136395,0.32756619873297027,0.07502244972609534,-0.02161755964886709,0.03299838423140727,-0.04291809495350534,0.0640632958561512,0.1882407976342536,-0.036126685283235926,0.12558771262165178,-0.0066200387968472175,-0.04068762324254643,0.6519683144625512,0.8501661682139557,0.026427885986914222,0.14349022625273727,0.04642307493653848,-0.008800357759396782,0.07607759706624095,0.06841930105672728,0.06366219376031437,-0.029315795193475682,0.3570793174475769,0.36926896341205423,0.05741957363940723,0.3469035264267768,AF34,7.0
25,37.21175131803131,4.1678025072376,-0.8220022452857648,3.85010016063625,1.2032263347796133,0.5817002122544113,3.89934231491068,4.430157591576801,4.61797987935965,5.366907891706119,0.12088068506603344,0.3338523335771866,-0.05872695529195048,0.013841284665653066,0.5604100912808209,-0.0012788467991715043,0.009913205353293777,0.10089676051010887,0.027450409839781396,0.03852288757144376,0.09986986806811789,-0.18355315368137612,-0.10180883237670392,0.037630119688688575,0.07656006121044218,-0.07330124464613887,0.012191389258489557,-0.02440256033223002,0.09283902959400289,-0.016823857272945282,0.16233429458295948,0.00954021647993751,-0.1357708557158703,-0.07005732969744265,0.1524600628021347,0.5228450578145669,0.007102087076035137,0.01853120921692801,0.012085564934335703,BD10,7.0
26,71.4613795797443,6.643292761850426,2.8261624885149277,4.16396068220444,3.457702991353215,3.0478910358725546,2.632830943087535,5.993311721647453,7.000456987172074,6.745088601915991,0.21915544451889693,0.4084034439460218,-0.05586736599802763,0.20936919468258725,0.4589558674890844,0.1289615700528982,-0.018536057479264588,0.026151213372542944,0.031269194521717905,0.070462908242986,0.20984781959014667,-0.03122258433167189,0.09239340590549548,-0.29908356792805124,0.14453571900637424,-0.001475420334554684,-0.005930917191314176,0.052001886105620225,-0.014732679034209235,-0.03216186328627004,0.011419859567656461,0.01585254130722171,-0.08560309852689531,-0.01630781282459165,0.018513780143936186,0.13804345441024285,0.047847419116534395,0.2852556127984255,0.16500465480689583,BD10,8.0
27,36.31198360343537,4.102540840192917,2.9440897123517105,2.7381638871600074,1.2474314710823984,0.4129457783310234,3.450611939418626,4.232242422115406,5.520732012141615,4.227550608423113,0.08341527920341643,0.42780827127393084,-0.0288069398552115,-0.043859808467010375,0.634700964647016,0.2230053087601103,-0.05577899910687071,0.18041950253655326,-0.016151400102169297,0.1016464182152891,0.007503954507332291,-0.03006428263042778,0.047216940801970746,-0.02041235593085979,-0.2442848795337789,0.0695884838448164,0.046435284718878506,0.019369809550748903,0.00526067498404657,0.06836301718397293,0.0023982551632044723,-0.0007195330564800853,-0.021571402201685724,-0.05306087236718609,0.07525484276380519,0.6140791119525217,0.02075844631895633,0.16946318911218936,-0.015016589818710081,BD20,7.0
28,41.886085485309835,5.810900002307035,3.002885797770703,5.113557504027856,4.259458462767983,2.711121118791255,4.20899645412333,6.448341090561124,6.825842514259218,6.628121115993739,0.3458826287766516,0.46243407047485147,0.05687879473247948,-0.02086093056468922,0.363283329927108,-0.02367049905399199,-0.04665276648237506,0.09080876652539865,0.13016855970805347,-0.02268149696719047,0.053922064630122786,0.06130661445915695,0.015808128341728084,0.03251938715057064,0.07959683007970868,-0.008887841445743777,0.14319220092622595,0.011511664191541416,-0.03244625852840759,0.06480417864642286,-0.004307340013344405,0.012213355387213402,-0.011466483336917566,-0.06832734861491399,-0.007602790932687866,-0.03227290546389341,0.030983773652110455,-0.003417213145555561,-0.039201616768847564,BD20,8.0
29,47.716473057485295,5.210796877819097,1.9813641062402763,4.269862766667964,1.8133127972452838,0.997083450267083,3.2773939460777775,4.335486553506711,5.851334354914492,3.8329596379060917,0.16815356094995168,0.3265162749835931,-0.022636280863977846,0.21754526589000311,0.7483054447476628,0.24508910814478096,0.02664094094142497,0.037115906678478805,0.01055434504631844,0.04992997629639969,-0.005987206843535506,0.00030927677023496016,-0.09925422213338023,0.045242124826953445,0.08687673267749188,-0.014917182252787396,0.08853546322356462,-0.09615937317698207,-0.012472910922013714,0.07342484336999315,-0.07552215966527487,0.04568973979546691,-0.026404047182055773,0.030157376940655647,0.05615309658190263,0.5162945991898841,-0.021776692792061816,-0.039671304919357525,-0.011132593174405816,BD30,7.0
30,58.27011826196172,6.458174540497159,3.011307492944262,4.863555846231523,4.513217512209617,2.2744505845409453,4.070759217631764,6.4068928593778764,7.091882836006632,6.242779503596938,0.3913104725012754,0.394975364644924,0.04621363726908888,0.08570711304439742,0.4196434341792768,0.01440559880306395,-0.007878425536157049,0.25151516068213514,0.2616381513335974,0.04709128560904068,0.1586551176544911,0.01771674012428231,-0.02129065278794561,0.0595977321299692,-0.10973159149266178,0.06620174036464781,0.007520408936666347,-0.09267403108324025,0.01961528313362234,0.02232654998615661,-0.03603671714735229,0.09351175763799302,-0.05063705903227521,-0.010240281107299853,0.01598516531364333,0.0015324512623358614,-0.1030823960748582,0.16546732183941787,-0.013075654091104739,BD30,8.0
31,46.35957731891681,4.349802663105637,2.4811186112798445,2.9425888577259847,1.0773696985253551,0.7138863677726563,2.6685665602770685,5.399099758542134,4.176102742322973,5.932505671604235,0.28174907587452275,0.3990425850010441,0.1729409931019631,0.04721479926966955,0.5205725417493346,0.2411182441375496,-0.009858861921641761,0.0740054827392907,0.016515042389893472,0.04034991896625572,0.007387117381025738,-0.039982328333985,-0.05446765173752247,0.17670422028048535,-0.005718518215353785,0.015731134396085606,0.03414153539876317,0.014991796164152143,-0.03614798532684782,0.01063425771960256,0.07864323089470025,-0.04564885106399841,-0.08607355799654763,-0.007499372564774275,-0.013059006430093539,0.5352876231068169,0.1040072285273567,-0.0019806300172180904,-0.07924669653877525,BD40,7.0
32,59.32936789589179,6.274173920822955,3.483251870504212,5.166279833939436,1.3345889634066979,1.9380966840739628,4.1723719197114395,5.096458030551047,6.98320281780009,7.0100516257293,0.364089973629881,0.3667671078719153,0.15451922318298372,0.09412167135413524,0.42962533360294275,-0.11108905642364195,0.007377936662732241,0.19665672922277358,-0.006828243837812398,0.07376731732633639,-0.0404912043761918,-0.0013733089255958556,-0.020444804227271577,-0.01617183713786828,0.03953649054317682,0.037484867666965044,-0.03655732643609493,-0.22847596485189486,0.0007261814938742474,-0.015042462860611177,0.021632949452189052,0.15911789514227517,0.06793544132823685,-0.03956093721073835,0.06558763107386648,-0.041079421223326446,0.21008788494126637,0.12073528630286644,0.03425598653549406,BD40,8.0
33,35.749923466841295,4.082614320151922,1.9034349976500158,2.879674773869815,1.38859954299364,0.571404761464066,3.8115101436173275,3.4117116317852103,4.9855664582303865,4.017224621812556,0.2900512348902692,0.38863111671225636,0.1677144207227673,-0.05716019324186243,0.564637720062809,0.23098738687568468,-0.09639828135948997,0.12674698393513856,0.1564987236446939,0.04225021161196641,0.09218816549129155,0.02764434304261293,0.23232083268743978,-0.04199153592579922,0.08694713649522995,-0.03140548483208641,0.002089151699131658,0.025295237098201123,-0.01451132990786231,0.004548949408972061,-0.07950062783929415,0.08132092734395135,0.14770865539738853,0.06220787583202611,0.08372868200938924,0.4403411038455836,0.008552435885518737,0.14401641371266155,0.004501361833936677,BD45,7.0
34,56.13758925684922,7.181442787852223,2.7918704880359324,4.431382435101982,2.2463378597942443,2.071335699465521,4.191244872003664,5.867220756110902,6.072693670481654,6.760801994770993,0.5276393462912934,0.29240280810565283,0.039590592526972425,0.03005079029162903,0.6630598985062791,0.07811502302237328,-0.008751677736271229,-0.004103506333812251,-0.04623769897930902,-0.09489099224715748,-0.050480069665817605,-0.040759801906877786,0.023673456770123738,0.12309585643760575,0.10086381102078883,0.06111488672211656,-0.007177487769000223,-0.16780841011113867,-0.024669783809072345,-0.09660852638080232,0.11196915193062511,0.05989157124140265,0.21544621091850977,0.13666595245465965,0.07808894756634985,-0.05359420248182971,-0.004234751344503117,-0.12729678923920343,0.043705486974048496,BD45,8.0
35,32.78492480106859,4.8441823391874195,2.7805890207503907,3.5174405783997686,0.715410645892898,1.3415801719755942,3.1409719471248403,4.259230398693934,4.302782455743176,3.0087971026711133,0.20085531648330493,0.3707484906639389,0.03546816839028485,-0.09105848447759023,0.6492044382106547,0.25881913643836574,0.07217985644453656,0.11818324664944722,0.04161492082592618,0.03974581226529646,0.016930371765740523,0.032233306482816464,0.1220938185474474,-0.1515849416972166,0.021997288268049038,-0.03239736342496215,-0.05466248162475976,-0.018344721037076225,0.01677488606757859,0.031997807662097665,0.013302926009967637,-0.009646271451199714,0.08005295335553742,0.02220076131764249,-0.06876462920374413,0.5086320351280336,-0.019550471764022276,0.11687557030303304,0.017152459562372768,BD50,7.0
